age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
40,Federal-gov,113597,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,0,0,43,United-States,<=50K
60,Self-emp-inc,250139,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4,0,60,United-States,<=50K
32,Private,183898,Some-college,10,Never-married,Sales,Unmarried,Black,Female,13,0,40,United-States,<=50K
37,Federal-gov,186322,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,0,40,United-States,>50K
25,Private,94894,Bachelors,13,Never-married,Sales,Other-relative,White,Male,6,0,58,Mexico,<=50K
39,Private,247561,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,United-States,<=50K
38,Federal-gov,323009,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,3223,0,40,United-States,<=50K
55,Private,124683,11th,7,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
21,Private,242282,Some-college,10,Married-spouse-absent,Adm-clerical,Other-relative,Black,Female,0,1,13,United-States,<=50K
31,Private,197672,12th,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,58,United-States,<=50K
46,Without-pay,41774,10th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,<=50K
54,Self-emp-inc,164088,HS-grad,9,Separated,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
30,Private,135720,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,10,0,40,United-States,<=50K
48,?,157001,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,19,United-States,<=50K
44,Private,76988,10th,6,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,2,0,40,United-States,<=50K
23,Local-gov,336794,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,31,0,40,United-States,<=50K
33,Private,283091,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Male,17,0,37,?,<=50K
44,Federal-gov,177318,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4,0,40,United-States,>50K
35,?,207335,10th,6,Married-civ-spouse,?,Husband,Black,Male,17,0,40,United-States,<=50K
23,Private,228626,7th-8th,3,Never-married,Other-service,Own-child,Other,Male,3,0,57,Honduras,<=50K
31,Federal-gov,389520,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,16,0,51,United-States,<=50K
32,Private,338244,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,46,United-States,<=50K
65,Private,101268,10th,8,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,7,0,27,United-States,<=50K
51,Private,103474,11th,6,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,23,1,24,United-States,<=50K
49,Private,164310,Prof-school,7,Married-civ-spouse,Sales,Husband,White,Male,4,0,46,United-States,>50K
23,Private,270921,10th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,14,1,43,United-States,<=50K
59,State-gov,121956,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,17,1,49,Hong,>50K
78,Self-emp-not-inc,160871,HS-grad,15,Married-civ-spouse,Other-service,Husband,White,Male,28,0,60,United-States,<=50K
24,Self-emp-not-inc,105705,7th-8th,6,Never-married,Farming-fishing,Not-in-family,White,Male,31,0,67,United-States,<=50K
56,Private,56971,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3666,0,43,United-States,>50K
32,Self-emp-inc,275620,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,46,United-States,>50K
50,Federal-gov,126020,Some-college,10,Married-civ-spouse,?,Wife,White,Male,9,0,58,United-States,<=50K
46,Private,163519,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,14929,0,43,United-States,>50K
46,Local-gov,261191,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,22,Greece,>50K
17,Private,283766,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,45,United-States,<=50K
50,Private,219817,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
55,State-gov,206015,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,8,0,70,United-States,>50K
24,Federal-gov,247227,9th,9,Married-civ-spouse,Sales,Other-relative,White,Female,13,0,19,Haiti,<=50K
36,Private,292073,11th,7,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
45,?,252190,Some-college,10,Married-civ-spouse,?,Wife,Black,Female,3505,0,22,United-States,<=50K
19,Federal-gov,49527,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,1,36,United-States,<=50K
43,Private,328035,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,183574,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,9,0,26,United-States,<=50K
49,Federal-gov,246526,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5,0,40,United-States,>50K
32,Private,103607,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,66,United-States,<=50K
53,Private,235455,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1,40,United-States,<=50K
51,Private,83302,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,21,0,40,Outlying-US(Guam-USVI-etc),<=50K
35,Private,80235,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,334543,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7653,1,45,United-States,>50K
20,Private,205799,11th,7,Never-married,Machine-op-inspct,Not-in-family,Other,Male,1,0,40,United-States,<=50K
21,Private,201580,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,1,30,United-States,<=50K
47,Private,195420,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,3342,0,46,United-States,<=50K
22,?,124351,10th,4,Never-married,?,Other-relative,Asian-Pac-Islander,Male,0,1,40,United-States,<=50K
34,Private,127549,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
22,?,220290,12th,7,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
36,State-gov,44730,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1,45,United-States,<=50K
53,Self-emp-not-inc,344890,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,1,1,58,United-States,<=50K
25,Private,337983,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,8,0,40,Hong,<=50K
36,State-gov,417690,Some-college,10,Divorced,Tech-support,Unmarried,Black,Female,0,0,40,Hungary,<=50K
49,Private,87112,Masters,9,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
22,Private,87225,Bachelors,13,Never-married,Other-service,Other-relative,White,Male,1,1,44,?,<=50K
31,Private,102982,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,1,40,United-States,<=50K
36,Local-gov,341247,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,40,United-States,>50K
43,Private,93264,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4,0,49,Mexico,<=50K
28,Private,205487,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,23,0,44,Iran,<=50K
45,Self-emp-inc,455670,Bachelors,13,Separated,Sales,Not-in-family,White,Male,0,0,40,?,<=50K
45,Private,146760,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,121986,10th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,?,<=50K
50,Private,253500,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,1,40,United-States,<=50K
47,Private,110020,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Poland,<=50K
33,Self-emp-inc,132287,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,20,0,45,United-States,<=50K
38,Private,296182,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,124837,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,1,0,44,United-States,<=50K
23,Private,58570,Some-college,10,Never-married,Armed-Forces,Own-child,White,Female,0,0,18,United-States,<=50K
24,Private,318084,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
36,Private,126475,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,89336,10th,6,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,23,Philippines,<=50K
49,Private,241610,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
18,?,126563,Some-college,10,Never-married,?,Own-child,White,Male,2698,0,24,United-States,<=50K
52,Private,201302,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,India,<=50K
42,Private,173945,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,22,Jamaica,<=50K
45,Private,38821,Preschool,2,Married-spouse-absent,Other-service,Unmarried,White,Male,21,0,31,Mexico,<=50K
46,Self-emp-not-inc,159723,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2138,32,United-States,<=50K
31,Federal-gov,546790,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,1,40,Germany,<=50K
23,Private,182036,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,1,40,United-States,<=50K
25,Private,245791,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,59,United-States,<=50K
28,State-gov,247848,Some-college,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,8,0,26,United-States,<=50K
21,Private,236366,9th,7,Never-married,Other-service,Own-child,White,Female,0,0,13,Cuba,<=50K
45,Self-emp-inc,246287,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,16,0,68,United-States,>50K
42,Self-emp-inc,124121,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3861,0,50,United-States,>50K
29,Private,115464,Bachelors,13,Never-married,Other-service,Own-child,Other,Female,10,0,40,United-States,<=50K
62,Private,216769,7th-8th,3,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,4264,0,50,?,<=50K
49,State-gov,189104,Some-college,10,Separated,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K
39,Private,208694,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,40,United-States,<=50K
54,State-gov,386554,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,49,United-States,<=50K
60,Private,207837,9th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
37,Local-gov,418077,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,31,0,51,United-States,<=50K
31,Private,214005,Some-college,10,Separated,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K
38,Private,103456,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,3652,0,63,Japan,<=50K
33,Private,179579,Assoc-acdm,13,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,State-gov,191349,Masters,14,Widowed,Adm-clerical,Unmarried,White,Female,15209,0,8,Japan,>50K
26,Private,118320,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
32,Private,118986,1st-4th,3,Married-civ-spouse,Other-service,Husband,White,Male,7,0,40,United-States,<=50K
66,Self-emp-inc,184527,11th,7,Widowed,Other-service,Not-in-family,White,Female,0,0,32,United-States,<=50K
52,Private,164861,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,23,0,40,United-States,>50K
38,Private,203848,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
44,Self-emp-not-inc,105211,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7465,0,40,United-States,<=50K
55,Self-emp-not-inc,183684,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Female,0,2,40,United-States,<=50K
53,Private,380333,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,5,0,45,United-States,<=50K
41,Private,192530,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,7855,0,45,United-States,>50K
27,Private,148830,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K
48,Federal-gov,40666,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Male,14511,0,45,United-States,<=50K
45,Private,268654,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,11,0,44,Italy,<=50K
25,Private,254097,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,4,0,50,?,<=50K
30,Private,113067,Masters,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2,0,50,Canada,<=50K
51,Private,250687,Some-college,10,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Female,0,0,50,Cambodia,<=50K
60,Private,95722,10th,6,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
41,Self-emp-inc,199026,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7534,1,40,United-States,>50K
24,Private,219968,Some-college,10,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,7,0,45,Taiwan,<=50K
27,Private,188398,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,31,United-States,<=50K
31,Private,187297,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,10,0,40,Canada,<=50K
47,Local-gov,159702,HS-grad,9,Widowed,Sales,Unmarried,White,Female,7331,0,40,United-States,<=50K
30,Self-emp-inc,150373,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,46,United-States,<=50K
29,State-gov,481585,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,31,United-States,<=50K
34,Federal-gov,111154,Some-college,10,Separated,Adm-clerical,Own-child,Black,Female,3,0,40,United-States,<=50K
47,State-gov,265688,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,20,0,40,?,<=50K
36,Private,251010,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
27,Private,338323,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Thailand,<=50K
33,Private,80423,12th,8,Never-married,Sales,Other-relative,White,Female,32,1,30,United-States,<=50K
20,?,151899,Some-college,10,Never-married,?,Not-in-family,White,Male,2,0,28,United-States,<=50K
49,Private,515690,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,1,30,United-States,<=50K
54,Private,232243,1st-4th,4,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,35,United-States,<=50K
52,State-gov,309373,Doctorate,15,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1,40,United-States,>50K
50,State-gov,313767,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,51,United-States,>50K
46,Private,177889,HS-grad,10,Divorced,Adm-clerical,Unmarried,White,Female,28,0,40,United-States,<=50K
52,Private,138769,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Guatemala,<=50K
35,Federal-gov,466418,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,0,31,United-States,<=50K
20,Never-worked,234065,Some-college,10,Never-married,?,Own-child,White,Male,6,0,40,Canada,<=50K
67,?,348949,Some-college,10,Widowed,Transport-moving,Not-in-family,White,Female,4,0,20,United-States,>50K
33,Self-emp-not-inc,360746,7th-8th,4,Widowed,Prof-specialty,Not-in-family,White,Female,10,0,19,United-States,<=50K
37,Private,121133,7th-8th,4,Married-spouse-absent,Other-service,Unmarried,Other,Male,0,0,40,United-States,<=50K
31,Private,50001,10th,6,Never-married,Sales,Not-in-family,White,Female,1,0,30,United-States,<=50K
21,Private,280461,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,18,0,31,United-States,<=50K
25,Private,127888,HS-grad,9,Never-married,Other-service,Own-child,White,Male,5,1,40,United-States,<=50K
48,?,322712,Some-college,10,Married-AF-spouse,?,Wife,White,Female,0,1,31,United-States,<=50K
38,Private,291779,Some-college,10,Divorced,Adm-clerical,Other-relative,Black,Female,0,1,40,United-States,<=50K
46,Self-emp-not-inc,50291,11th,6,Never-married,Other-service,Not-in-family,White,Male,13,0,50,United-States,<=50K
37,Private,369938,Some-college,10,Separated,Sales,Other-relative,Black,Female,0,0,40,?,<=50K
33,Private,518809,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,17,0,40,Mexico,<=50K
33,Private,84970,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,67,India,<=50K
43,Private,319595,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,?,<=50K
76,Private,129018,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Federal-gov,197000,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,7245,1,40,United-States,<=50K
54,Private,231622,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1,23,Portugal,<=50K
56,Self-emp-inc,315663,10th,5,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,Columbia,<=50K
27,Private,107279,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,10,1,40,United-States,<=50K
52,Private,196324,9th,4,Never-married,Other-service,Unmarried,Other,Male,0,0,25,Mexico,<=50K
65,Federal-gov,196932,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,12,0,40,United-States,<=50K
39,Private,375609,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,36,United-States,<=50K
43,Private,175942,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,1,31,United-States,<=50K
22,Private,278184,Assoc-acdm,13,Never-married,Tech-support,Own-child,White,Female,0,0,36,?,<=50K
50,Private,205903,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,27,0,40,?,<=50K
68,Private,267686,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3275,0,30,United-States,<=50K
26,Private,147752,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,15106,0,44,England,<=50K
44,Local-gov,117999,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,22,United-States,<=50K
26,Private,75586,7th-8th,3,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,6,0,31,El-Salvador,<=50K
63,?,95840,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,6,0,40,United-States,<=50K
19,Without-pay,151867,Bachelors,13,Never-married,Other-service,Own-child,Other,Female,0,0,20,United-States,<=50K
34,Private,258847,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,15,United-States,<=50K
24,Private,90621,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,40,?,<=50K
30,Local-gov,249905,Masters,5,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
44,Private,146456,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,15,0,40,Outlying-US(Guam-USVI-etc),<=50K
38,Private,142076,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,<=50K
36,Private,88233,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7648,0,44,?,>50K
26,Private,119022,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3726,0,40,United-States,<=50K
