age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
41,housemaid,married,tertiary,no,3347,no,no,cellular,6,jan,254,2,-1,3,unknown,no
49,housemaid,married,primary,no,440,no,no,cellular,28,may,126,8,-1,0,unknown,no
28,student,single,secondary,no,12,no,no,cellular,13,jul,337,2,-1,0,unknown,no
26,student,single,tertiary,no,1343,no,no,cellular,20,feb,372,1,96,1,success,yes
51,blue-collar,married,primary,no,225,no,no,cellular,26,jul,171,8,-1,0,unknown,no
55,blue-collar,divorced,secondary,no,2851,yes,no,unknown,10,may,743,1,-1,0,unknown,no
41,self-employed,married,secondary,no,410,yes,yes,unknown,4,may,327,3,-1,0,unknown,no
31,management,single,tertiary,no,2259,yes,no,cellular,13,nov,962,1,90,1,success,yes
53,services,married,secondary,no,1246,yes,no,unknown,6,may,1147,1,-1,0,unknown,yes
38,services,married,secondary,no,8269,yes,yes,cellular,19,nov,750,1,179,0,unknown,yes
59,admin.,married,secondary,no,150,no,no,cellular,24,feb,391,1,183,1,success,yes
44,retired,married,secondary,no,2198,no,no,cellular,18,aug,918,3,-1,0,unknown,yes
36,management,single,tertiary,no,-58,yes,no,cellular,11,may,310,1,-1,3,failure,yes
27,technician,single,secondary,no,723,no,no,cellular,22,feb,242,4,-1,0,unknown,no
35,technician,divorced,secondary,no,4539,yes,no,unknown,12,may,439,3,-1,0,unknown,no
58,management,married,tertiary,no,601,no,yes,unknown,2,jun,689,1,-1,0,unknown,no
76,retired,married,primary,no,2947,no,no,cellular,9,jun,277,3,-1,0,unknown,no
57,services,married,secondary,no,115,no,yes,unknown,10,jun,290,1,-1,0,unknown,no
43,technician,married,secondary,no,330,yes,no,cellular,4,feb,54,2,-1,0,unknown,no
31,blue-collar,single,unknown,no,306,yes,yes,unknown,4,jun,257,2,-1,0,unknown,no
31,housemaid,married,secondary,no,994,yes,no,telephone,12,may,284,3,524,0,unknown,no
38,technician,married,secondary,no,3053,yes,no,telephone,13,jul,2,1,0,0,unknown,no
30,services,married,secondary,no,967,no,no,cellular,21,jul,316,1,-1,0,unknown,yes
56,management,married,tertiary,no,8178,yes,yes,cellular,21,nov,232,2,-1,0,unknown,no
33,admin.,married,secondary,no,1351,no,yes,cellular,4,jun,265,3,181,1,success,yes
43,management,single,tertiary,no,243,no,no,cellular,24,jul,1568,1,85,1,success,yes
37,self-employed,single,secondary,no,414,yes,no,cellular,28,may,92,1,-1,0,unknown,no
50,technician,married,secondary,no,102,yes,no,cellular,7,may,4,4,-1,0,other,no
68,retired,divorced,primary,no,2432,no,no,cellular,2,feb,561,1,-1,0,unknown,yes
33,blue-collar,married,primary,no,161,yes,no,cellular,26,may,469,1,-1,0,unknown,no
46,unknown,married,secondary,no,403,yes,yes,unknown,7,may,150,3,-1,0,unknown,no
75,retired,divorced,unknown,no,242,no,no,telephone,21,feb,263,3,-1,0,unknown,no
49,retired,divorced,secondary,no,9054,yes,no,cellular,14,aug,798,2,0,0,unknown,no
46,admin.,married,secondary,no,153,no,yes,cellular,7,feb,192,1,-1,0,unknown,no
41,self-employed,divorced,tertiary,no,12795,no,no,cellular,3,nov,308,2,300,6,failure,no
41,admin.,married,secondary,no,829,no,no,cellular,5,nov,34,1,181,6,success,no
34,student,single,unknown,no,1302,no,no,cellular,17,feb,248,1,193,1,failure,yes
29,technician,single,secondary,no,815,no,no,cellular,24,feb,108,1,-1,0,unknown,no
34,unemployed,married,secondary,no,369,no,no,cellular,20,jul,158,1,-1,0,unknown,no
58,housemaid,married,primary,no,530,no,no,unknown,9,jun,147,4,-1,0,unknown,no
77,retired,married,primary,no,1363,no,no,unknown,13,jul,211,3,0,0,unknown,yes
35,services,single,secondary,no,167,no,no,cellular,23,nov,16,1,-1,0,unknown,no
36,student,married,secondary,no,9035,no,no,cellular,6,aug,286,1,0,0,unknown,yes
45,management,divorced,tertiary,no,201,yes,no,cellular,3,feb,12,3,181,1,other,no
44,management,married,tertiary,no,1056,yes,no,cellular,9,nov,56,2,289,3,other,no
84,retired,married,unknown,no,1567,yes,no,cellular,9,jun,1083,2,297,0,other,yes
50,management,married,tertiary,no,9602,yes,no,cellular,21,aug,256,5,0,0,unknown,no
49,management,married,tertiary,no,3711,yes,no,telephone,29,feb,422,1,-1,0,unknown,no
21,management,single,tertiary,no,6507,yes,no,cellular,8,oct,409,1,-1,0,unknown,yes
45,admin.,married,secondary,no,1912,yes,no,unknown,24,may,30,21,-1,0,unknown,no
45,technician,divorced,tertiary,no,2438,no,no,cellular,19,nov,277,4,-1,0,unknown,yes
44,management,married,tertiary,no,1271,yes,no,cellular,11,may,260,2,-1,0,unknown,no
49,entrepreneur,married,tertiary,no,292,no,no,cellular,9,aug,75,1,0,0,unknown,no
32,technician,married,secondary,no,444,yes,no,cellular,16,may,146,2,0,0,unknown,no
56,self-employed,married,secondary,no,3191,yes,no,telephone,22,jun,152,3,-1,0,unknown,no
80,retired,married,primary,no,4463,no,no,cellular,20,mar,776,3,0,0,unknown,yes
51,retired,married,primary,no,405,yes,no,telephone,23,jul,250,1,89,2,success,no
49,management,divorced,tertiary,no,1294,no,yes,cellular,5,jul,626,1,0,0,unknown,yes
58,retired,married,tertiary,no,11264,no,no,cellular,20,nov,213,1,121,4,success,yes
35,technician,single,tertiary,no,345,yes,no,cellular,18,may,538,2,0,0,unknown,yes
33,admin.,married,secondary,no,496,yes,yes,cellular,18,nov,236,1,-1,0,unknown,no
28,admin.,single,secondary,no,1862,yes,no,cellular,7,may,131,1,409,1,success,no
45,technician,married,secondary,no,122,no,yes,cellular,13,aug,529,1,-1,0,unknown,yes
31,management,single,tertiary,no,399,no,no,cellular,24,jul,1046,2,-1,0,unknown,yes
30,admin.,married,secondary,no,213,no,no,cellular,19,nov,37,1,181,1,success,no
44,management,married,tertiary,no,2764,no,no,cellular,17,feb,33,3,-1,0,unknown,no
50,blue-collar,married,primary,no,1400,no,no,cellular,22,jul,224,3,320,0,unknown,no
30,blue-collar,married,secondary,no,2882,yes,no,cellular,14,may,76,1,175,3,failure,no
61,technician,married,secondary,no,1209,no,no,cellular,18,oct,175,2,-1,0,unknown,yes
42,self-employed,married,secondary,no,229,no,no,cellular,20,aug,85,8,-1,0,unknown,no
41,management,married,tertiary,no,36514,no,no,cellular,18,feb,295,8,-1,0,unknown,no
36,entrepreneur,married,secondary,no,449,yes,yes,cellular,25,nov,190,3,183,6,success,yes
28,blue-collar,married,secondary,no,3189,yes,no,cellular,30,nov,133,3,308,1,other,no
29,management,single,tertiary,no,2887,no,no,cellular,25,feb,214,3,-1,0,unknown,no
25,housemaid,married,primary,yes,-377,no,yes,cellular,28,jul,194,1,-1,0,unknown,no
57,management,married,tertiary,no,4885,no,no,cellular,19,nov,42,8,0,0,unknown,no
44,admin.,married,secondary,no,1872,yes,no,cellular,4,may,448,1,-1,0,unknown,yes
54,management,married,tertiary,no,48,no,no,cellular,6,jul,184,2,-1,0,unknown,no
39,unemployed,married,unknown,no,510,no,yes,cellular,25,jul,551,2,-1,0,unknown,yes
41,management,married,tertiary,no,316,yes,yes,unknown,9,may,842,3,-1,0,unknown,no
56,unemployed,married,secondary,no,6336,no,no,cellular,14,apr,222,8,-1,0,unknown,yes
31,self-employed,married,primary,no,428,yes,no,unknown,18,may,197,4,-1,0,unknown,no
69,retired,married,secondary,no,7795,no,no,cellular,11,feb,207,1,180,1,success,yes
56,blue-collar,married,secondary,no,1087,yes,no,cellular,4,may,263,1,-1,0,unknown,no
63,retired,married,secondary,no,267,yes,no,cellular,7,jun,121,2,-1,0,unknown,no
66,retired,married,secondary,no,388,no,no,cellular,14,mar,1059,1,185,5,success,yes
40,management,married,tertiary,no,9135,yes,no,cellular,19,feb,88,1,276,1,failure,no
59,technician,married,primary,no,721,yes,no,cellular,7,feb,314,2,-1,0,unknown,no
47,blue-collar,divorced,secondary,no,213,yes,yes,unknown,5,may,146,1,-1,0,unknown,yes
23,retired,married,tertiary,no,8977,no,no,cellular,4,sep,397,2,-1,0,unknown,yes
37,management,married,tertiary,no,1508,no,yes,cellular,17,nov,118,1,-1,0,unknown,yes
24,management,single,tertiary,no,20018,no,no,cellular,4,jun,142,1,286,3,failure,no
36,admin.,married,primary,no,97,no,no,cellular,18,aug,64,3,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,517,yes,yes,cellular,8,apr,487,2,88,9,other,no
48,retired,married,unknown,no,4805,no,no,cellular,6,aug,949,2,-1,0,unknown,yes
45,admin.,married,secondary,no,4916,no,yes,cellular,18,jul,226,1,-1,0,unknown,no
55,retired,married,secondary,no,1977,no,no,unknown,3,jun,525,3,-1,0,unknown,yes
22,student,single,primary,no,228,no,no,cellular,19,aug,233,3,90,1,success,no
44,management,married,tertiary,no,99,yes,yes,cellular,21,nov,405,4,-1,0,unknown,yes
34,blue-collar,married,secondary,no,137,yes,no,cellular,25,mar,507,3,0,0,unknown,no
54,technician,single,secondary,no,-202,no,no,cellular,10,aug,107,2,-1,0,unknown,yes
32,services,single,secondary,no,7981,no,yes,unknown,2,jun,296,1,-1,0,unknown,yes
58,self-employed,married,tertiary,no,233,no,no,telephone,9,jul,324,2,-1,0,unknown,no
45,technician,married,tertiary,no,3487,yes,no,cellular,19,oct,281,1,173,4,success,yes
27,blue-collar,married,unknown,yes,-338,no,yes,cellular,16,may,202,1,-1,0,unknown,no
21,blue-collar,single,primary,no,791,no,no,cellular,24,jan,191,12,-1,0,unknown,no
45,unemployed,married,tertiary,no,1192,no,no,cellular,21,dec,193,1,90,1,success,yes
47,management,single,tertiary,no,1632,no,no,cellular,30,jul,101,2,-1,0,unknown,no
50,retired,divorced,primary,no,5445,yes,no,cellular,18,jul,1164,3,-1,0,unknown,yes
41,admin.,married,secondary,no,4557,no,no,cellular,5,feb,473,1,-1,0,unknown,yes
41,blue-collar,single,secondary,no,300,yes,no,unknown,4,may,40,1,-1,0,unknown,no
49,management,married,tertiary,no,5309,no,no,cellular,6,oct,782,2,-1,0,unknown,yes
36,services,single,secondary,no,439,no,no,cellular,23,aug,137,2,0,0,unknown,no
39,technician,married,secondary,no,1175,yes,no,cellular,15,apr,147,1,104,0,unknown,yes
41,management,married,tertiary,no,1913,yes,no,cellular,16,nov,155,4,323,10,other,no
58,management,divorced,tertiary,no,3967,no,no,cellular,15,aug,261,1,181,2,success,no
41,retired,married,primary,no,2746,no,no,cellular,8,jul,1532,4,0,0,unknown,yes
44,management,married,unknown,no,2037,no,yes,unknown,2,jun,363,1,-1,0,unknown,yes
50,management,married,tertiary,no,-76,no,no,cellular,4,aug,117,5,0,0,unknown,no
40,management,married,tertiary,no,259,yes,no,cellular,16,aug,114,2,-1,0,unknown,no
43,services,single,secondary,no,425,yes,no,cellular,27,may,91,1,-1,0,unknown,no
23,student,single,tertiary,no,1478,no,no,cellular,12,nov,324,1,177,1,failure,no
62,technician,married,tertiary,no,357,yes,no,cellular,5,sep,1014,3,74,1,success,yes
27,blue-collar,married,primary,no,-64,yes,yes,cellular,5,may,668,3,-1,0,unknown,no
81,retired,divorced,secondary,no,179,no,no,telephone,14,sep,368,1,92,3,success,yes
28,management,single,tertiary,no,960,no,no,cellular,5,aug,206,2,-1,0,unknown,no
48,management,married,tertiary,no,726,no,no,cellular,21,aug,381,6,-1,0,unknown,no
89,retired,married,primary,no,4112,no,no,telephone,6,jun,205,1,-1,3,unknown,yes
34,technician,married,tertiary,no,1235,yes,no,cellular,10,feb,47,1,320,1,failure,no
48,management,married,unknown,no,9175,no,yes,cellular,24,nov,261,3,-1,0,unknown,no
32,management,divorced,secondary,no,365,yes,no,cellular,27,nov,65,2,-1,0,unknown,no
39,services,married,unknown,no,-3,yes,yes,unknown,7,jun,278,2,-1,0,unknown,no
51,management,divorced,tertiary,no,2408,no,no,cellular,16,oct,263,1,-1,0,unknown,no
41,technician,single,tertiary,no,2452,yes,no,cellular,17,jun,440,1,320,4,success,yes
56,retired,divorced,secondary,no,1341,yes,no,cellular,17,nov,495,3,-1,0,unknown,no
51,admin.,married,secondary,no,2445,yes,yes,cellular,17,feb,59,1,319,1,success,no
42,technician,married,tertiary,no,877,no,yes,cellular,7,may,133,1,-1,0,unknown,no
40,admin.,married,secondary,no,479,yes,no,cellular,19,jun,21,3,180,6,success,no
60,management,married,tertiary,no,787,yes,no,cellular,2,jun,232,3,-1,0,other,yes
56,admin.,married,secondary,no,1503,yes,yes,unknown,10,may,132,1,0,0,unknown,no
38,unemployed,married,secondary,no,1826,no,no,cellular,9,sep,710,1,181,6,success,yes
36,management,married,tertiary,no,3456,yes,no,cellular,18,may,355,4,-1,0,unknown,no
56,admin.,married,secondary,no,1002,yes,no,cellular,20,jun,482,3,324,5,success,yes
34,blue-collar,single,primary,no,223,yes,yes,cellular,8,jul,473,2,-1,0,unknown,no
57,retired,married,secondary,no,1172,no,no,unknown,2,jun,399,1,-1,0,unknown,yes
36,management,married,secondary,no,129,no,yes,cellular,21,aug,713,12,-1,0,unknown,yes
33,management,single,tertiary,no,74,yes,no,cellular,19,nov,210,1,-1,1,unknown,yes
31,technician,single,unknown,no,1201,yes,no,cellular,25,may,72,5,0,0,unknown,no
39,management,married,tertiary,no,3142,no,no,cellular,25,aug,253,2,0,0,unknown,no
28,technician,married,unknown,no,240,no,no,cellular,16,jul,428,1,-1,0,unknown,no
42,technician,single,unknown,no,258,yes,no,cellular,13,jul,175,3,-1,0,unknown,no
76,blue-collar,married,secondary,no,323,yes,yes,cellular,12,jun,605,1,-1,0,unknown,no
48,housemaid,married,tertiary,no,77,no,no,cellular,17,oct,297,3,-1,0,unknown,yes
44,unemployed,single,unknown,no,255,no,no,cellular,7,jul,328,1,-1,0,unknown,yes
75,retired,divorced,secondary,no,1503,no,no,telephone,21,jul,371,4,-1,0,unknown,yes
37,services,married,secondary,no,9472,yes,no,telephone,4,jun,937,2,-1,0,unknown,yes
41,technician,married,secondary,no,6641,no,no,cellular,19,nov,256,1,-1,0,unknown,yes
42,management,married,tertiary,no,-183,no,no,cellular,5,aug,113,3,-1,0,unknown,no
44,blue-collar,married,secondary,no,28,yes,yes,unknown,2,may,1124,20,0,0,unknown,no
49,services,married,tertiary,no,2812,yes,no,cellular,18,jul,175,2,-1,0,unknown,yes
33,management,married,tertiary,no,3296,no,no,cellular,24,feb,1463,1,87,8,success,yes
44,services,married,secondary,no,3396,yes,no,unknown,8,may,1067,1,-1,0,unknown,yes
32,housemaid,married,tertiary,no,927,no,no,unknown,17,feb,57,2,-1,0,unknown,no
75,retired,married,primary,no,1061,no,no,telephone,5,dec,606,1,99,6,success,yes
51,admin.,married,primary,no,6772,yes,no,unknown,14,may,130,1,-1,0,unknown,no
35,management,single,tertiary,no,7840,no,no,unknown,3,may,206,1,-1,0,other,yes
53,retired,single,secondary,no,9197,no,no,cellular,1,feb,404,3,183,0,failure,no
58,unemployed,divorced,tertiary,no,3101,yes,yes,unknown,9,may,1058,3,-1,0,unknown,yes
33,admin.,single,secondary,no,1833,yes,no,cellular,20,feb,149,1,385,1,success,yes
68,student,married,secondary,no,161,no,no,cellular,5,aug,1169,1,93,4,success,yes
35,services,married,tertiary,no,243,yes,yes,unknown,4,nov,165,3,-1,0,unknown,no
51,unknown,married,secondary,no,2263,no,no,cellular,22,aug,141,1,-1,0,unknown,no
31,housemaid,married,primary,no,6063,no,no,cellular,17,mar,287,1,184,3,success,yes
54,technician,married,secondary,no,169,yes,no,telephone,4,may,646,1,-1,0,unknown,no
46,technician,married,tertiary,no,291,no,yes,cellular,19,aug,176,3,-1,0,unknown,yes
60,blue-collar,married,primary,no,174,yes,no,cellular,13,may,258,2,-1,0,unknown,no
34,technician,married,primary,no,129,yes,yes,cellular,9,may,95,1,299,4,failure,no
23,services,single,secondary,no,4045,no,yes,cellular,26,jul,193,2,-1,0,unknown,no
32,admin.,single,secondary,no,185,no,no,cellular,20,apr,1051,1,91,3,success,yes
46,self-employed,married,tertiary,no,6904,no,yes,cellular,6,jun,649,1,-1,0,unknown,yes
26,technician,single,secondary,no,10285,yes,no,cellular,23,nov,541,1,123,4,failure,no
45,management,married,secondary,no,8767,no,no,cellular,14,nov,99,3,-1,0,unknown,no
57,retired,married,primary,no,25,yes,yes,unknown,4,jun,218,1,-1,0,unknown,no
33,student,single,unknown,no,3552,no,no,cellular,5,jul,259,3,-1,0,unknown,yes
44,entrepreneur,married,secondary,no,2486,yes,yes,unknown,3,jun,389,1,-1,0,unknown,yes
31,technician,single,tertiary,no,2152,no,no,cellular,18,nov,765,1,-1,0,unknown,no
39,admin.,single,tertiary,no,1123,yes,no,cellular,18,nov,828,1,88,4,success,yes
38,management,single,tertiary,no,2374,no,no,cellular,21,nov,639,2,-1,0,unknown,no
36,management,married,tertiary,no,7256,no,no,cellular,18,may,210,1,-1,5,unknown,no
42,management,married,tertiary,no,8142,no,no,cellular,17,feb,68,3,-1,0,unknown,no
45,unknown,married,tertiary,no,1431,no,no,cellular,12,feb,33,1,187,1,success,yes
47,technician,married,secondary,no,304,no,no,cellular,18,sep,527,1,183,2,success,yes
42,technician,married,secondary,no,13245,yes,yes,cellular,18,may,7,1,577,1,failure,no
29,admin.,single,secondary,no,5549,yes,no,cellular,19,nov,308,1,-1,0,other,no
25,management,single,tertiary,yes,4549,no,no,cellular,28,nov,279,1,320,0,unknown,yes
40,services,married,unknown,no,23957,yes,no,cellular,3,nov,201,3,398,1,failure,no
37,entrepreneur,married,tertiary,no,332,no,no,cellular,7,may,253,1,-1,0,unknown,no
38,unemployed,married,tertiary,no,5883,no,yes,cellular,29,aug,82,11,-1,0,unknown,no
52,management,married,tertiary,no,2481,yes,no,cellular,24,nov,66,1,87,7,other,yes
48,technician,married,secondary,no,95,yes,yes,cellular,11,feb,55,1,-1,0,unknown,no
35,technician,single,primary,no,3331,no,no,cellular,25,nov,316,1,-1,0,other,no
34,blue-collar,married,tertiary,no,1140,yes,no,cellular,15,may,1058,1,311,2,failure,no
56,management,married,tertiary,no,10026,no,yes,cellular,6,feb,169,1,0,0,unknown,no
42,management,married,unknown,no,674,no,yes,cellular,16,aug,85,3,-1,0,unknown,yes
46,housemaid,married,unknown,no,697,no,yes,telephone,19,feb,58,2,-1,0,unknown,no
50,unemployed,married,primary,no,3767,no,no,cellular,21,nov,61,1,-1,0,unknown,no
57,services,married,primary,no,8114,no,no,cellular,2,jan,530,3,-1,0,unknown,yes
24,self-employed,single,secondary,no,1151,yes,no,telephone,25,feb,452,3,-1,2,failure,yes
46,management,married,secondary,no,218,no,no,cellular,22,aug,27,2,-1,0,unknown,no
27,student,single,tertiary,no,307,no,no,cellular,14,jul,1070,3,94,0,unknown,yes
54,retired,married,unknown,no,3355,no,no,cellular,4,jan,136,1,185,2,failure,yes
32,blue-collar,single,primary,no,5770,yes,no,cellular,7,may,176,3,324,1,other,yes
51,retired,married,tertiary,no,4779,no,no,cellular,28,jun,95,1,0,0,unknown,yes
40,management,married,secondary,no,3071,no,no,cellular,8,sep,591,3,86,3,failure,yes
62,retired,single,primary,no,275,no,no,cellular,18,sep,405,1,180,1,success,yes
73,retired,married,primary,no,269,no,no,cellular,13,aug,730,3,65,3,success,yes
34,management,married,tertiary,no,14,no,yes,cellular,18,nov,188,4,-1,0,success,no
26,admin.,single,secondary,no,-41,yes,yes,cellular,16,feb,474,1,-1,0,unknown,yes
57,self-employed,married,tertiary,no,3107,no,no,cellular,19,oct,423,1,-1,0,unknown,yes
46,entrepreneur,married,tertiary,yes,1662,no,no,cellular,29,aug,589,2,-1,0,unknown,yes
60,technician,married,secondary,no,3662,no,yes,cellular,23,mar,128,1,92,5,success,yes
30,technician,married,secondary,no,640,yes,yes,cellular,15,may,437,1,-1,1,unknown,no
55,management,married,tertiary,no,312,no,no,cellular,20,nov,163,3,181,4,success,yes
46,blue-collar,married,secondary,no,384,yes,no,unknown,17,may,223,3,-1,0,unknown,no
44,housemaid,married,primary,no,18875,no,no,cellular,7,jun,985,1,-1,0,unknown,yes
50,blue-collar,married,tertiary,no,355,no,no,cellular,4,nov,198,1,-1,0,unknown,no
37,services,married,secondary,no,342,no,no,cellular,2,jun,487,1,-1,0,unknown,no
34,technician,married,secondary,no,1402,yes,no,cellular,11,feb,116,1,-1,0,other,yes
58,management,married,tertiary,no,374,no,no,cellular,25,aug,192,1,-1,0,unknown,no
30,self-employed,single,secondary,no,11577,no,no,unknown,16,jun,323,1,-1,0,unknown,no
48,admin.,married,secondary,no,3911,yes,yes,telephone,27,nov,930,1,-1,0,unknown,no
55,retired,married,unknown,no,3766,no,no,cellular,14,feb,500,1,180,2,success,yes
45,technician,married,tertiary,no,577,yes,no,cellular,12,may,72,1,-1,0,unknown,no
35,management,married,primary,yes,-65,no,yes,unknown,14,jul,833,11,-1,0,unknown,no
40,self-employed,married,primary,no,959,yes,yes,cellular,26,jul,475,3,-1,0,unknown,no
