age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
62,management,married,tertiary,no,2674,no,no,cellular,3,sep,171,3,94,3,success,yes
44,blue-collar,married,primary,no,745,no,no,cellular,6,may,23,3,-1,0,unknown,no
25,student,single,unknown,no,53,no,no,cellular,20,may,269,1,-1,0,unknown,no
70,admin.,single,secondary,no,1116,no,no,cellular,12,feb,946,2,91,4,success,yes
44,blue-collar,single,primary,no,2293,yes,no,cellular,23,nov,509,1,-1,0,unknown,yes
33,admin.,single,secondary,no,1813,yes,no,cellular,20,apr,481,1,593,3,failure,no
44,blue-collar,married,secondary,no,872,yes,no,unknown,20,jun,86,1,-1,0,unknown,no
49,management,married,tertiary,no,3765,no,no,cellular,22,feb,1146,3,0,0,unknown,yes
30,blue-collar,married,tertiary,no,1320,yes,no,unknown,19,may,47,3,0,0,unknown,no
33,blue-collar,single,secondary,no,256,yes,yes,cellular,7,nov,86,1,0,0,unknown,no
30,admin.,married,secondary,no,2465,yes,yes,unknown,21,may,2,2,0,0,unknown,no
35,unemployed,single,secondary,no,158,no,no,unknown,23,aug,84,2,0,0,unknown,no
28,management,single,tertiary,no,-116,no,no,cellular,7,jul,1097,4,0,0,unknown,yes
29,admin.,single,secondary,no,3578,yes,no,unknown,5,may,381,3,-1,0,unknown,yes
60,technician,divorced,secondary,no,72,yes,no,cellular,27,aug,1125,2,0,0,unknown,no
36,management,single,tertiary,no,-164,no,yes,unknown,2,jun,249,3,-1,0,unknown,no
49,blue-collar,single,primary,no,264,no,no,cellular,28,jul,755,3,0,0,unknown,yes
34,services,single,secondary,no,159,yes,no,telephone,31,may,151,4,-1,0,unknown,no
34,blue-collar,married,secondary,no,1592,yes,no,cellular,16,apr,492,1,186,4,success,yes
45,technician,married,tertiary,no,849,yes,no,unknown,17,jun,109,6,0,0,unknown,no
37,housemaid,married,secondary,no,174,yes,no,cellular,16,jan,103,8,365,3,success,no
34,admin.,married,secondary,no,309,yes,no,cellular,18,feb,93,1,183,1,failure,no
43,technician,married,primary,no,1528,no,no,cellular,29,jul,147,2,-1,0,unknown,no
56,retired,single,tertiary,no,-86,yes,no,unknown,12,mar,788,4,-1,0,unknown,yes
36,blue-collar,divorced,primary,no,-41,yes,yes,telephone,18,nov,741,1,-1,0,unknown,no
35,management,single,tertiary,no,34791,yes,no,cellular,17,feb,298,1,188,1,success,yes
32,blue-collar,married,secondary,no,864,yes,no,unknown,20,may,779,1,0,0,unknown,yes
28,services,married,secondary,no,4455,yes,no,unknown,25,jun,1247,4,-1,0,unknown,no
40,blue-collar,divorced,primary,no,117,yes,no,unknown,10,may,736,1,538,0,unknown,yes
56,retired,divorced,primary,no,6785,yes,no,unknown,14,may,1110,4,-1,0,unknown,no
56,self-employed,married,primary,no,742,no,no,unknown,5,jun,123,4,-1,0,unknown,no
27,management,single,primary,no,275,no,no,telephone,30,jul,66,7,-1,0,unknown,no
59,retired,divorced,primary,no,17103,no,no,telephone,11,aug,59,4,-1,0,unknown,no
45,technician,married,primary,no,1075,no,yes,cellular,22,nov,1073,1,182,4,success,yes
39,blue-collar,divorced,unknown,no,-139,yes,no,unknown,7,feb,273,12,-1,0,unknown,yes
48,technician,married,secondary,no,285,yes,no,cellular,21,jul,927,2,0,0,unknown,yes
58,blue-collar,married,unknown,no,92,yes,no,cellular,29,jul,154,1,-1,0,unknown,no
47,technician,married,tertiary,no,382,yes,no,cellular,30,jul,357,6,-1,0,unknown,no
31,unemployed,single,tertiary,no,426,yes,no,cellular,18,apr,907,1,-1,0,unknown,yes
34,housemaid,single,unknown,no,1248,no,no,telephone,9,feb,300,1,0,0,unknown,yes
60,blue-collar,married,primary,no,206,yes,no,unknown,31,may,114,3,-1,0,unknown,no
42,technician,married,secondary,no,1146,yes,no,cellular,21,nov,102,2,-1,0,unknown,no
57,services,married,secondary,no,1058,yes,no,cellular,8,jul,242,1,0,0,unknown,no
52,admin.,divorced,tertiary,no,-82,yes,no,cellular,29,jul,36,1,0,0,unknown,no
24,student,single,secondary,no,2465,yes,no,cellular,15,apr,326,1,99,1,other,yes
33,unknown,single,unknown,no,313,no,no,unknown,29,jul,374,2,0,0,unknown,no
34,management,single,tertiary,no,2946,yes,no,cellular,29,may,523,2,0,0,unknown,no
55,blue-collar,married,secondary,no,4314,no,no,cellular,18,may,139,5,-1,0,unknown,no
31,services,single,tertiary,no,1712,yes,no,cellular,3,may,159,1,0,0,unknown,yes
52,entrepreneur,married,secondary,no,979,yes,no,cellular,8,jul,52,4,0,0,unknown,no
43,management,single,tertiary,no,542,yes,no,unknown,27,may,57,2,-1,0,unknown,yes
46,blue-collar,married,secondary,no,467,yes,no,unknown,13,may,83,4,-1,0,failure,no
60,blue-collar,married,secondary,no,2311,no,no,unknown,4,aug,124,1,-1,0,unknown,yes
59,entrepreneur,divorced,secondary,no,3365,yes,no,unknown,15,may,2,2,363,0,other,no
38,technician,married,tertiary,no,992,yes,no,cellular,21,nov,250,4,187,4,failure,yes
83,retired,married,primary,no,3071,no,no,telephone,15,mar,123,3,-1,0,unknown,no
54,blue-collar,married,tertiary,no,2879,yes,no,telephone,18,oct,922,5,-1,0,unknown,no
36,management,single,tertiary,no,3004,no,no,cellular,15,aug,967,3,131,6,success,yes
56,entrepreneur,married,tertiary,no,12468,no,no,telephone,18,jun,645,1,187,3,unknown,yes
30,management,single,tertiary,no,808,no,no,cellular,22,jul,1315,3,-1,0,unknown,yes
44,entrepreneur,married,secondary,no,171,no,yes,cellular,6,nov,65,1,-1,0,unknown,no
36,admin.,single,secondary,no,135,yes,no,cellular,6,jul,88,1,0,0,unknown,no
35,technician,single,tertiary,no,150,no,no,cellular,9,jul,98,2,180,2,failure,yes
36,management,single,tertiary,no,33,yes,no,cellular,31,may,106,2,0,0,unknown,no
29,admin.,single,secondary,no,283,yes,no,telephone,23,feb,173,1,-1,0,unknown,no
43,management,married,tertiary,no,145,no,no,telephone,22,jul,102,5,0,0,unknown,no
44,blue-collar,married,primary,no,255,yes,no,unknown,16,may,944,1,0,0,unknown,no
34,entrepreneur,married,tertiary,no,8529,yes,no,unknown,16,may,736,1,190,3,failure,no
33,blue-collar,single,secondary,no,582,yes,no,cellular,30,jul,274,1,-1,3,other,yes
51,blue-collar,married,secondary,no,4,yes,no,unknown,14,may,91,2,0,0,unknown,no
51,management,married,tertiary,no,12592,no,no,cellular,31,aug,426,1,122,2,success,no
36,entrepreneur,single,secondary,no,198,yes,yes,cellular,29,jul,470,1,0,0,unknown,no
47,management,married,tertiary,no,7436,no,no,cellular,9,jul,724,3,-1,0,unknown,yes
33,technician,single,secondary,no,1381,yes,no,cellular,15,nov,548,1,-1,0,unknown,no
42,management,divorced,primary,yes,-48,yes,no,unknown,13,may,135,4,-1,0,unknown,no
26,management,single,tertiary,no,351,no,no,cellular,22,may,71,5,0,0,unknown,no
29,blue-collar,divorced,primary,no,476,no,no,unknown,24,apr,194,1,-1,0,unknown,no
28,management,single,tertiary,no,8063,no,no,cellular,29,jul,446,3,0,0,unknown,yes
31,technician,married,secondary,no,229,yes,yes,cellular,19,apr,141,3,0,0,unknown,no
60,blue-collar,married,secondary,no,896,yes,no,unknown,4,jun,162,1,0,0,unknown,no
45,entrepreneur,married,secondary,no,703,yes,no,cellular,23,apr,92,2,0,0,unknown,no
47,blue-collar,married,secondary,no,229,yes,no,unknown,28,may,453,12,-1,0,unknown,no
73,blue-collar,married,unknown,no,6602,no,no,cellular,8,jan,327,2,92,3,success,yes
31,admin.,single,secondary,no,450,yes,no,unknown,19,jun,126,1,-1,0,unknown,no
60,blue-collar,married,tertiary,no,340,no,no,unknown,3,jun,356,2,-1,0,unknown,yes
71,management,married,tertiary,no,10605,no,no,cellular,30,jan,415,8,97,1,success,yes
55,unemployed,married,tertiary,no,4306,yes,no,cellular,3,may,211,1,198,4,failure,no
39,technician,married,primary,no,2766,yes,no,cellular,13,may,931,1,-1,0,unknown,yes
37,blue-collar,married,tertiary,no,4408,yes,no,unknown,8,may,372,2,0,0,unknown,yes
38,entrepreneur,single,tertiary,no,131,no,no,cellular,30,jul,467,5,0,0,unknown,yes
38,technician,single,tertiary,no,2281,yes,no,unknown,5,may,423,1,-1,0,unknown,yes
33,services,single,secondary,no,1203,yes,no,cellular,21,may,234,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,385,no,no,cellular,30,jul,49,4,0,0,unknown,no
40,services,single,secondary,no,1481,yes,no,cellular,21,apr,355,1,0,0,failure,no
40,technician,married,secondary,no,187,yes,no,cellular,11,may,803,2,-1,0,unknown,yes
64,management,married,tertiary,no,2269,no,no,cellular,30,sep,425,1,-1,0,unknown,yes
26,student,single,secondary,no,1256,yes,no,cellular,20,apr,309,3,187,4,unknown,yes
41,blue-collar,married,tertiary,no,190,yes,no,cellular,21,nov,311,8,94,1,failure,yes
31,blue-collar,single,tertiary,no,580,yes,yes,cellular,14,jan,122,2,345,1,success,no
36,blue-collar,married,secondary,no,-88,yes,no,unknown,11,may,102,2,309,4,unknown,no
37,admin.,single,secondary,no,235,yes,no,unknown,19,may,1042,1,0,0,unknown,yes
28,blue-collar,single,secondary,no,328,yes,no,unknown,28,jun,122,1,0,0,unknown,no
60,blue-collar,married,primary,no,172,yes,no,telephone,31,jul,123,20,0,0,unknown,no
63,management,married,tertiary,no,309,no,no,cellular,2,feb,361,2,140,3,success,yes
40,management,single,tertiary,yes,-93,no,no,cellular,28,aug,56,1,-1,0,unknown,no
45,blue-collar,married,unknown,no,812,no,yes,unknown,28,feb,113,8,0,0,unknown,no
34,blue-collar,married,unknown,no,1828,no,no,cellular,12,dec,669,1,536,2,success,yes
28,management,single,tertiary,no,261,yes,no,cellular,15,apr,713,1,0,0,unknown,yes
44,management,divorced,tertiary,no,49,yes,no,unknown,15,may,96,1,-1,0,unknown,no
35,admin.,married,secondary,no,220,yes,no,cellular,15,apr,91,4,-1,0,unknown,no
34,technician,married,secondary,no,1137,yes,no,telephone,29,may,83,6,-1,0,unknown,no
35,management,married,tertiary,no,4334,no,no,cellular,12,mar,1103,1,351,1,failure,yes
29,unemployed,divorced,tertiary,no,3184,no,no,cellular,23,feb,215,1,0,0,unknown,yes
60,technician,divorced,tertiary,no,339,yes,no,cellular,17,apr,990,1,183,2,other,yes
37,blue-collar,divorced,primary,no,-67,yes,no,telephone,9,apr,212,1,350,1,other,yes
36,retired,divorced,unknown,no,-339,no,no,unknown,14,mar,237,1,-1,0,unknown,yes
27,student,single,unknown,no,1413,no,no,cellular,30,aug,452,3,0,0,unknown,yes
44,unemployed,married,unknown,no,1274,no,no,unknown,4,jun,102,2,0,0,unknown,no
40,entrepreneur,married,tertiary,no,2976,no,no,unknown,18,aug,715,2,-1,0,unknown,no
49,management,married,tertiary,no,-12,no,no,unknown,22,aug,441,1,-1,0,unknown,yes
54,technician,married,secondary,no,889,yes,no,cellular,22,oct,66,2,-1,0,unknown,no
51,blue-collar,single,primary,no,183,no,no,cellular,8,mar,487,3,-1,0,unknown,yes
27,management,single,tertiary,no,856,no,no,cellular,18,sep,301,1,100,1,success,yes
43,technician,married,secondary,no,154,no,yes,cellular,6,nov,433,2,177,0,failure,yes
72,retired,married,primary,no,2360,no,no,cellular,29,jan,488,2,-1,0,unknown,yes
57,blue-collar,married,tertiary,no,5045,no,no,cellular,29,jun,192,2,92,7,success,yes
31,self-employed,married,secondary,no,281,no,yes,cellular,9,aug,879,1,0,0,unknown,yes
82,retired,married,tertiary,no,5385,no,no,cellular,29,mar,340,3,0,0,unknown,yes
40,management,married,tertiary,no,396,yes,no,cellular,7,may,155,2,369,1,failure,yes
58,entrepreneur,married,secondary,no,229,no,no,cellular,21,nov,71,3,0,0,unknown,no
53,entrepreneur,married,secondary,no,1278,no,no,unknown,28,nov,334,4,-1,0,unknown,yes
60,retired,married,primary,no,701,no,no,unknown,4,jun,426,2,-1,0,unknown,no
26,blue-collar,single,tertiary,no,142,no,no,cellular,21,oct,508,1,-1,0,unknown,yes
31,technician,single,secondary,no,9368,yes,no,cellular,6,may,94,2,92,0,unknown,no
56,management,divorced,tertiary,no,-44,yes,no,cellular,27,jul,412,1,0,0,unknown,no
38,admin.,single,tertiary,no,-370,yes,yes,cellular,3,apr,819,5,-1,0,unknown,yes
43,unemployed,single,primary,no,419,yes,no,unknown,21,may,111,3,-1,0,unknown,no
32,admin.,married,secondary,no,1618,yes,no,cellular,23,may,137,1,1,0,unknown,no
39,admin.,married,secondary,no,276,yes,no,cellular,14,apr,1162,3,0,0,success,yes
47,management,married,tertiary,no,209,yes,no,unknown,30,jan,400,2,-1,0,unknown,no
52,management,single,tertiary,no,293,no,no,cellular,16,jun,266,2,135,4,success,yes
42,blue-collar,single,primary,no,235,no,no,cellular,21,aug,827,4,0,0,unknown,yes
56,admin.,single,tertiary,no,-70,no,no,unknown,29,feb,2,1,-1,0,unknown,no
32,student,single,tertiary,no,2126,no,no,cellular,4,apr,340,1,0,0,unknown,no
58,unemployed,divorced,unknown,no,676,no,no,unknown,2,jun,346,2,-1,0,unknown,yes
32,blue-collar,single,primary,no,332,yes,no,cellular,10,may,222,1,366,4,failure,no
28,blue-collar,single,tertiary,no,2701,no,no,cellular,30,jul,780,3,0,0,unknown,yes
60,retired,married,tertiary,no,1143,no,no,telephone,4,sep,470,3,107,4,success,yes
34,management,single,tertiary,no,88,no,no,cellular,6,feb,33,6,0,0,unknown,no
42,admin.,single,unknown,no,197,yes,no,unknown,23,apr,152,4,0,0,unknown,no
37,blue-collar,married,secondary,no,2280,yes,no,unknown,28,nov,836,1,-1,0,unknown,no
55,admin.,married,secondary,no,1530,yes,no,unknown,5,nov,81,1,-1,0,unknown,no
59,housemaid,married,primary,no,192,no,no,unknown,30,may,80,2,0,0,unknown,no
57,retired,married,primary,no,592,no,no,unknown,5,jun,176,3,-1,0,unknown,no
56,blue-collar,married,primary,no,1065,no,no,cellular,31,jul,72,1,-1,0,unknown,no
39,admin.,married,secondary,no,2914,yes,yes,cellular,6,jun,252,1,-1,0,unknown,no
24,management,single,tertiary,no,670,yes,no,unknown,22,may,226,1,-1,0,unknown,no
30,management,single,tertiary,no,261,no,no,cellular,16,feb,91,1,170,0,unknown,no
28,technician,married,secondary,no,1259,yes,no,cellular,21,nov,37,1,338,5,failure,no
36,management,married,primary,no,195,yes,no,cellular,13,jul,574,3,-1,0,unknown,yes
39,management,single,tertiary,no,1136,no,no,cellular,9,feb,1179,3,121,0,success,yes
34,admin.,married,secondary,no,679,yes,no,unknown,15,may,55,2,-1,0,unknown,no
56,housemaid,married,primary,no,698,no,no,telephone,14,jan,194,8,336,0,success,no
29,management,single,unknown,no,5530,no,no,cellular,21,dec,702,3,0,0,unknown,yes
29,entrepreneur,single,secondary,no,307,yes,no,cellular,20,may,228,1,353,1,failure,no
36,retired,married,primary,no,386,no,no,unknown,10,aug,1296,2,-1,0,unknown,yes
30,management,single,tertiary,no,1705,no,no,cellular,17,feb,72,1,479,1,success,yes
34,blue-collar,divorced,secondary,no,807,yes,no,cellular,4,may,61,1,319,1,failure,no
34,services,single,secondary,no,412,no,no,cellular,14,oct,65,3,0,0,unknown,no
68,technician,single,tertiary,no,-9,no,no,cellular,14,mar,1556,1,-1,0,unknown,yes
43,services,single,primary,no,98,yes,no,unknown,20,may,138,1,-1,0,unknown,no
36,unknown,single,unknown,no,388,no,no,telephone,30,dec,192,2,0,0,unknown,no
52,blue-collar,married,primary,no,555,yes,no,telephone,20,may,821,1,-1,0,unknown,no
37,technician,married,secondary,no,1091,no,no,telephone,21,nov,152,1,188,3,failure,yes
74,entrepreneur,married,unknown,no,8,no,yes,telephone,28,feb,317,3,194,0,unknown,yes
53,technician,married,primary,no,625,yes,no,unknown,24,may,116,5,-1,0,unknown,no
32,self-employed,married,tertiary,no,273,no,yes,telephone,19,feb,383,4,-1,0,unknown,yes
31,blue-collar,single,secondary,no,257,no,no,unknown,12,apr,387,3,-1,0,unknown,no
34,unemployed,married,secondary,no,1209,no,no,cellular,9,apr,1026,4,99,3,failure,yes
58,self-employed,married,secondary,no,550,no,yes,unknown,8,jun,292,1,-1,0,unknown,no
45,entrepreneur,married,tertiary,no,177,no,no,unknown,11,jun,254,1,-1,0,unknown,yes
39,blue-collar,married,secondary,no,1194,yes,no,unknown,20,may,99,2,-1,0,unknown,no
39,housemaid,married,primary,no,4746,yes,yes,cellular,31,apr,48,5,-1,0,unknown,no
28,student,single,secondary,no,283,yes,no,cellular,4,jun,361,1,98,1,success,yes
57,entrepreneur,married,secondary,no,644,no,no,unknown,20,sep,424,2,-1,0,unknown,yes
59,retired,divorced,secondary,no,447,no,no,cellular,22,jun,153,1,-1,0,unknown,no
27,admin.,single,secondary,no,119,yes,no,cellular,29,may,297,1,623,1,other,yes
70,retired,divorced,primary,no,16,no,no,cellular,29,jan,857,2,-1,0,unknown,no
29,blue-collar,single,tertiary,no,901,yes,no,unknown,3,feb,137,1,0,0,failure,no
43,entrepreneur,married,secondary,no,264,no,no,cellular,20,jul,78,3,0,0,unknown,no
54,unknown,married,primary,no,462,yes,no,telephone,10,jun,219,3,-1,0,failure,no
67,retired,divorced,primary,no,1444,no,no,cellular,20,oct,547,1,-1,0,unknown,yes
40,services,single,secondary,no,116,yes,no,unknown,14,may,395,1,0,0,unknown,no
42,management,single,tertiary,no,1157,yes,yes,cellular,23,nov,227,1,-1,0,unknown,no
43,management,single,tertiary,no,11255,yes,no,cellular,21,mar,631,4,0,0,unknown,yes
42,self-employed,married,secondary,no,297,yes,no,cellular,22,nov,1103,1,-1,0,unknown,no
47,entrepreneur,divorced,tertiary,yes,2286,no,no,cellular,4,jun,432,3,100,2,unknown,yes
55,entrepreneur,married,secondary,no,250,no,no,cellular,29,aug,91,2,-1,0,unknown,no
29,services,single,unknown,no,254,yes,no,cellular,17,may,938,1,353,5,other,yes
31,blue-collar,single,secondary,no,1344,no,no,cellular,4,feb,146,1,90,2,success,no
33,student,single,tertiary,no,202,no,no,cellular,22,aug,844,1,0,0,unknown,yes
39,blue-collar,single,secondary,no,1092,yes,no,cellular,6,feb,199,2,331,4,failure,yes
60,retired,married,unknown,no,943,no,no,cellular,6,feb,1133,2,-1,3,unknown,yes
39,technician,single,secondary,no,1634,yes,no,unknown,6,may,50,1,-1,0,unknown,no
57,blue-collar,married,primary,no,103,no,no,telephone,14,oct,152,8,95,1,other,no
28,self-employed,married,secondary,no,952,no,no,cellular,23,nov,184,1,-1,0,unknown,no
36,blue-collar,single,unknown,no,1848,yes,no,cellular,30,jan,104,7,-1,0,unknown,no
31,self-employed,married,unknown,no,903,yes,no,cellular,14,may,440,3,272,0,failure,no
63,unemployed,married,tertiary,no,160,no,no,cellular,14,aug,115,2,-1,0,unknown,no
36,technician,single,secondary,no,596,yes,no,cellular,30,may,1107,1,-1,0,unknown,yes
29,management,single,tertiary,no,308,no,no,cellular,30,jan,190,2,-1,0,unknown,no
54,self-employed,married,secondary,no,11451,no,no,cellular,3,jun,409,3,100,2,other,no
56,retired,married,primary,no,489,no,no,cellular,6,jul,1217,4,0,0,unknown,yes
29,services,single,secondary,no,50,no,no,cellular,13,apr,631,1,95,1,failure,yes
53,entrepreneur,married,primary,no,1360,no,no,unknown,5,feb,2,1,-1,0,unknown,no
77,retired,married,primary,no,1019,no,no,cellular,5,jun,328,1,-1,0,unknown,yes
46,blue-collar,divorced,primary,no,564,yes,yes,unknown,5,may,84,2,-1,0,unknown,no
29,management,single,tertiary,no,2673,no,no,cellular,12,feb,495,8,129,0,unknown,no
30,student,single,unknown,no,11463,no,no,cellular,16,oct,593,1,0,1,success,yes
29,management,married,tertiary,no,3372,no,no,cellular,31,aug,302,11,-1,0,unknown,yes
36,admin.,single,secondary,no,106,yes,no,telephone,21,may,42,2,-1,0,unknown,no
54,services,divorced,secondary,no,472,yes,yes,cellular,30,jul,108,8,-1,0,unknown,no
43,management,married,tertiary,no,16238,yes,no,cellular,5,jun,352,2,-1,0,unknown,yes
33,entrepreneur,single,tertiary,no,1226,yes,no,unknown,4,may,223,3,0,0,unknown,yes
46,services,married,secondary,no,2018,yes,no,cellular,16,apr,111,1,115,1,failure,no
48,retired,married,secondary,no,306,no,no,cellular,19,nov,29,1,-1,0,unknown,no
32,services,single,secondary,no,15,yes,no,cellular,24,apr,111,1,191,1,failure,no
34,blue-collar,married,secondary,no,4313,yes,no,unknown,26,may,122,1,-1,0,unknown,no
36,management,single,tertiary,no,32,no,no,unknown,29,aug,1078,3,0,0,unknown,yes
48,self-employed,married,secondary,no,354,yes,no,unknown,14,jul,654,1,0,0,unknown,no
35,admin.,single,secondary,no,-4,no,no,cellular,23,jul,542,3,0,0,unknown,yes
56,services,married,secondary,no,2018,no,no,cellular,13,nov,48,2,94,0,failure,no
32,blue-collar,married,secondary,no,468,yes,no,cellular,16,jul,154,1,0,0,unknown,no
52,unemployed,married,primary,yes,-328,no,no,cellular,2,jul,213,2,0,0,unknown,no
48,retired,married,primary,no,1951,no,no,unknown,12,jul,449,2,-1,0,unknown,yes
